0.150731,-0.003477,0.988627,0.277725,0.205712,-0.040600,0.424760,0.222880,-0.380660
0.150365,-0.003355,0.987590,0.128975,-0.091788,0.029400,0.424760,0.220640,-0.394660
0.152805,-0.004392,0.987163,0.093975,-0.065538,-0.066850,0.419300,0.218120,-0.383040
0.153232,-0.003721,0.987407,0.102725,0.013212,0.055650,0.421120,0.224000,-0.390460
0.153293,-0.004087,0.987773,0.146475,0.433212,-0.058100,0.420840,0.222320,-0.397320
0.153232,-0.004636,0.987834,0.163975,0.625712,-0.049350,0.429800,0.216720,-0.385280
0.150853,-0.004514,0.986614,0.111475,1.456962,-0.023100,0.421960,0.217560,-0.381780
0.151158,-0.004209,0.986370,0.181475,1.229463,-0.058100,0.425320,0.223440,-0.382900
0.151585,-0.003843,0.987102,0.163975,1.071962,0.038150,0.429100,0.216860,-0.392280
0.151402,-0.004270,0.986187,0.085225,1.054462,0.029400,0.422240,0.218960,-0.387800
0.150548,-0.004697,0.987041,0.251475,0.984462,-0.031850,0.422660,0.221480,-0.370860
0.150487,-0.004453,0.987346,0.225225,0.660712,0.020650,0.432600,0.216720,-0.384580
0.151280,-0.004697,0.986614,0.225225,0.625712,-0.066850,0.423080,0.219240,-0.386540
0.150426,-0.004575,0.987407,0.190225,0.520712,-0.023100,0.423080,0.221480,-0.384580
0.150304,-0.004026,0.986675,0.102725,0.135712,-0.101850,0.423360,0.228200,-0.384720
0.150426,-0.004514,0.987712,0.137725,0.118212,0.003150,0.421960,0.221760,-0.367080
0.151219,-0.005002,0.987041,0.155225,0.249462,-0.005600,0.427000,0.217840,-0.388080
0.150731,-0.004087,0.987346,-0.002275,0.135712,-0.014350,0.434840,0.218960,-0.377300
0.150304,-0.003477,0.987041,0.085225,-0.039288,-0.031850,0.419300,0.221200,-0.392280
0.149999,-0.004148,0.987712,0.225225,-0.030538,-0.145600,0.425040,0.225960,-0.385000
0.150609,-0.004209,0.986980,0.128975,-0.126788,-0.066850,0.423640,0.218120,-0.374780
0.150609,-0.004453,0.987407,0.277725,-0.126788,-0.058100,0.426020,0.216020,-0.388640
0.151402,-0.004575,0.987834,0.102725,-0.188038,-0.049350,0.426020,0.221200,-0.388920
0.151341,-0.004697,0.987163,0.251475,0.021962,-0.066850,0.424760,0.212520,-0.376180
0.150914,-0.004209,0.987285,0.076475,0.056962,0.020650,0.419300,0.216440,-0.386540
0.150914,-0.003965,0.987346,0.093975,-0.109288,-0.031850,0.423080,0.217280,-0.393680
0.151646,-0.004392,0.987712,0.120225,0.091962,0.029400,0.418460,0.215600,-0.381080
0.151280,-0.004148,0.987407,0.120225,0.118212,0.011900,0.423360,0.216440,-0.389200
0.150670,-0.004209,0.987468,0.172725,0.118212,0.046900,0.419860,0.212380,-0.382760
0.151219,-0.004392,0.987956,0.137725,-0.030538,-0.084350,0.420140,0.217420,-0.382480
0.151219,-0.004148,0.987346,0.146475,0.004462,-0.040600,0.429240,0.218960,-0.376040
0.150975,-0.004575,0.988017,0.172725,0.109462,0.046900,0.425040,0.214200,-0.385840
0.151219,-0.006344,0.987712,0.085225,-0.048038,-0.058100,0.429520,0.213920,-0.389480
